Date,PM2.5 AQI Value,Main Pollutant,Site Name,Site ID,Source
7/15/21,55,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
7/16/21,33,,New Haven,26-099-0009,AQS
7/17/21,53,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
7/18/21,67,,Allen Park,26-163-0001,AQS
7/19/21,95,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
7/20/21,85,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
7/21/21,36,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
7/22/21,51,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
7/23/21,52,,ELIZA-NR,26-163-0093,AQS
7/24/21,72,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
7/25/21,64,,Allen Park,26-163-0001,AQS
7/26/21,70,,Military Park (GHIB),26-163-0100,AQS
7/27/21,62,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
7/28/21,64,,Port Huron,26-147-0005,AQS
7/29/21,64,,Port Huron,26-147-0005,AQS
7/30/21,48,,Allen Park,26-163-0001,AQS
7/31/21,37,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
8/1/21,71,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
8/2/21,41,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
8/3/21,54,,Southwestern H.S.,26-163-0015,AQS
8/4/21,60,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
8/5/21,65,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
8/6/21,73,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
8/7/21,58,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
8/8/21,69,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
8/9/21,59,,ELIZA-NR,26-163-0093,AQS
8/10/21,56,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
8/11/21,59,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
8/12/21,44,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
8/13/21,50,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
8/14/21,39,,Military Park (GHIB),26-163-0100,AQS
8/15/21,36,,ELIZA-NR,26-163-0093,AQS
8/16/21,38,,ELIZA-NR,26-163-0093,AQS
8/17/21,57,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
8/18/21,60,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
8/19/21,72,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
8/20/21,68,,East 7 Mile,26-163-0019,AQS
8/21/21,68,,ELIZA-NR,26-163-0093,AQS
8/22/21,59,,Allen Park,26-163-0001,AQS
8/23/21,51,,New Haven,26-099-0009,AQS
8/24/21,59,,Southwestern H.S.,26-163-0015,AQS
8/25/21,51,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
8/26/21,52,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
8/27/21,48,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
8/28/21,57,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
8/29/21,56,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
8/30/21,49,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
8/31/21,47,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
9/1/21,30,,Allen Park,26-163-0001,AQS
9/2/21,35,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
9/3/21,33,,Military Park (GHIB),26-163-0100,AQS
9/4/21,36,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
9/5/21,31,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
9/6/21,38,,Military Park (GHIB),26-163-0100,AQS
9/7/21,63,,Southwestern H.S.,26-163-0015,AQS
9/8/21,35,,Southwestern H.S.,26-163-0015,AQS
9/9/21,27,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
9/10/21,38,,Southwestern H.S.,26-163-0015,AQS
9/11/21,58,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
9/12/21,60,,Allen Park,26-163-0001,AQS
9/13/21,39,,Allen Park,26-163-0001,AQS
9/14/21,60,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
9/15/21,30,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
9/16/21,36,,ELIZA-NR,26-163-0093,AQS
9/17/21,60,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
9/18/21,37,,ELIZA-NR,26-163-0093,AQS
9/19/21,31,,ELIZA-NR,26-163-0093,AQS
9/20/21,64,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
9/21/21,37,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
9/22/21,10,,ELIZA-NR,26-163-0093,AQS
9/23/21,19,,ELIZA-NR,26-163-0093,AQS
9/24/21,35,,ELIZA-NR,26-163-0093,AQS
9/25/21,39,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
9/26/21,64,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
9/27/21,49,,Southwestern H.S.,26-163-0015,AQS
9/28/21,25,,Southwestern H.S.,26-163-0015,AQS
9/29/21,37,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
9/30/21,52,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/1/21,72,,Military Park (GHIB),26-163-0100,AQS
10/2/21,59,,ELIZA-NR,26-163-0093,AQS
10/3/21,53,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
10/4/21,56,,Port Huron,26-147-0005,AQS
10/5/21,54,,New Haven,26-099-0009,AQS
10/6/21,55,,New Haven,26-099-0009,AQS
10/7/21,61,,New Haven,26-099-0009,AQS
10/8/21,45,,Port Huron,26-147-0005,AQS
10/9/21,53,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
10/10/21,52,,Allen Park,26-163-0001,AQS
10/11/21,58,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
10/12/21,35,,Southwestern H.S.,26-163-0015,AQS
10/13/21,37,,Southwestern H.S.,26-163-0015,AQS
10/14/21,52,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
10/15/21,29,,Allen Park,26-163-0001,AQS
10/16/21,26,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
10/17/21,27,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/18/21,54,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
10/19/21,65,,Southwestern H.S.,26-163-0015,AQS
10/20/21,68,,Southwestern H.S.,26-163-0015,AQS
10/21/21,59,,Southwestern H.S.,26-163-0015,AQS
10/22/21,29,,Southwestern H.S.,26-163-0015,AQS
10/23/21,58,,Southwestern H.S.,26-163-0015,AQS
10/24/21,82,,Southwestern H.S.,26-163-0015,AQS
10/25/21,29,,Southwestern H.S.,26-163-0015,AQS
10/26/21,19,,ELIZA-NR,26-163-0093,AQS
10/27/21,52,,Southwestern H.S.,26-163-0015,AQS
10/28/21,35,,Southwestern H.S.,26-163-0015,AQS
10/29/21,31,,Port Huron,26-147-0005,AQS
10/30/21,42,,Southwestern H.S.,26-163-0015,AQS
10/31/21,39,,Southwestern H.S.,26-163-0015,AQS
11/1/21,33,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/2/21,34,,ELIZA-NR,26-163-0093,AQS
11/3/21,51,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
11/4/21,65,,Southwestern H.S.,26-163-0015,AQS
11/5/21,86,,Southwestern H.S.,26-163-0015,AQS
11/6/21,91,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
11/7/21,100,,Southwestern H.S.,26-163-0015,AQS
11/8/21,94,,Southwestern H.S.,26-163-0015,AQS
11/9/21,72,,Southwestern H.S.,26-163-0015,AQS
11/10/21,64,,Southwestern H.S.,26-163-0015,AQS
11/11/21,62,,Southwestern H.S.,26-163-0015,AQS
11/12/21,43,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
11/13/21,35,,ELIZA-NR,26-163-0093,AQS
11/14/21,52,,Southwestern H.S.,26-163-0015,AQS
11/15/21,35,,ELIZA-NR,26-163-0093,AQS
11/16/21,69,,Southwestern H.S.,26-163-0015,AQS
11/17/21,68,,Southwestern H.S.,26-163-0015,AQS
11/18/21,40,,Southwestern H.S.,26-163-0015,AQS
11/19/21,53,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
11/20/21,62,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
11/21/21,81,,Southwestern H.S.,26-163-0015,AQS
11/22/21,27,,ELIZA-NR,26-163-0093,AQS
11/23/21,52,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AQS
11/24/21,40,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/25/21,43,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/26/21,13,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/27/21,38,,Allen Park,26-163-0001,AQS
11/28/21,51,,Allen Park,26-163-0001,AQS
11/29/21,34,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/30/21,51,,Allen Park,26-163-0001,AQS
12/1/21,57,,Allen Park,26-163-0001,AQS
12/2/21,54,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/3/21,40,,DP4th - Detroit Police 4th Precinct (GHIB),26-163-0098,AQS
12/4/21,53,,Southwestern H.S.,26-163-0015,AQS
12/5/21,36,,Southwestern H.S.,26-163-0015,AQS
12/6/21,53,,Southwestern H.S.,26-163-0015,AQS
12/7/21,35,,Southwestern H.S.,26-163-0015,AQS
12/8/21,67,,Southwestern H.S.,26-163-0015,AQS
12/9/21,84,,Southwestern H.S.,26-163-0015,AQS
12/10/21,89,,Southwestern H.S.,26-163-0015,AQS
12/11/21,36,,Southwestern H.S.,26-163-0015,AQS
12/12/21,38,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/13/21,46,,Southwestern H.S.,26-163-0015,AQS
12/14/21,77,,Southwestern H.S.,26-163-0015,AQS
12/15/21,62,,Southwestern H.S.,26-163-0015,AQS
12/16/21,64,,Southwestern H.S.,26-163-0015,AQS
12/17/21,42,,Southwestern H.S.,26-163-0015,AQS
12/18/21,58,,Southwestern H.S.,26-163-0015,AQS
12/19/21,36,,Southwestern H.S.,26-163-0015,AQS
12/20/21,59,,Southwestern H.S.,26-163-0015,AQS
12/21/21,88,,Southwestern H.S.,26-163-0015,AQS
12/22/21,49,,Southwestern H.S.,26-163-0015,AQS
12/23/21,63,,Southwestern H.S.,26-163-0015,AQS
12/24/21,66,,Southwestern H.S.,26-163-0015,AQS
12/25/21,72,,Southwestern H.S.,26-163-0015,AQS
12/26/21,58,,Southwestern H.S.,26-163-0015,AQS
12/27/21,47,,Southwestern H.S.,26-163-0015,AQS
12/28/21,45,,Southwestern H.S.,26-163-0015,AQS
12/29/21,61,,Southwestern H.S.,26-163-0015,AQS
12/30/21,80,,Southwestern H.S.,26-163-0015,AQS
12/31/21,77,,Southwestern H.S.,26-163-0015,AQS
1/1/22,61,,Southwestern H.S.,26-163-0015,AirNow
1/2/22,22,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AirNow
1/3/22,53,,ELIZA-NR,26-163-0093,AirNow
1/4/22,63,,Southwestern H.S.,26-163-0015,AirNow
1/5/22,62,,Southwestern H.S.,26-163-0015,AirNow
1/6/22,59,,Southwestern H.S.,26-163-0015,AirNow
1/7/22,51,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AirNow
1/8/22,60,,Southwestern H.S.,26-163-0015,AirNow
1/9/22,52,,Southwestern H.S.,26-163-0015,AirNow
1/10/22,33,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AirNow
1/11/22,57,,Southwestern H.S.,26-163-0015,AirNow
1/12/22,68,,Military Park (GHIB),26-163-0100,AirNow
1/13/22,81,,Southwestern H.S.,26-163-0015,AirNow
1/14/22,44,,Southwestern H.S.,26-163-0015,AirNow
1/15/22,38,,Southwestern H.S.,26-163-0015,AirNow
1/16/22,52,,Southwestern H.S.,26-163-0015,AirNow
1/17/22,59,,Southwestern H.S.,26-163-0015,AirNow
1/18/22,72,,Southwestern H.S.,26-163-0015,AirNow
1/19/22,58,,Southwestern H.S.,26-163-0015,AirNow
1/20/22,28,,Military Park (GHIB),26-163-0100,AirNow
1/21/22,38,,ELIZA-NR,26-163-0093,AirNow
1/22/22,70,,Southwestern H.S.,26-163-0015,AirNow
1/23/22,53,,Southwestern H.S.,26-163-0015,AirNow
1/24/22,70,,Southwestern H.S.,26-163-0015,AirNow
1/25/22,52,,Southwestern H.S.,26-163-0015,AirNow
1/26/22,63,,ELIZA-NR,26-163-0093,AirNow
1/27/22,84,,Southwestern H.S.,26-163-0015,AirNow
1/28/22,35,,Southwestern H.S.,26-163-0015,AirNow
1/29/22,61,,Southwestern H.S.,26-163-0015,AirNow
1/30/22,90,,Southwestern H.S.,26-163-0015,AirNow
1/31/22,126,,Southwestern H.S.,26-163-0015,AirNow
2/1/22,97,,Southwestern H.S.,26-163-0015,AirNow
2/2/22,79,,Southwestern H.S.,26-163-0015,AirNow
2/3/22,20,,ELIZA-NR,26-163-0093,AirNow
2/4/22,33,,Southwestern H.S.,26-163-0015,AirNow
2/5/22,82,,Southwestern H.S.,26-163-0015,AirNow
2/7/22,83,,Southwestern H.S.,26-163-0015,AirNow
2/8/22,81,,Southwestern H.S.,26-163-0015,AirNow
2/9/22,71,,ELIZA-NR,26-163-0093,AirNow
2/10/22,53,,Southwestern H.S.,26-163-0015,AirNow
2/11/22,55,,Southwestern H.S.,26-163-0015,AirNow
2/12/22,26,,Southwestern H.S.,26-163-0015,AirNow
2/13/22,36,,Southwestern H.S.,26-163-0015,AirNow
2/14/22,62,,ELIZA-NR,26-163-0093,AirNow
2/15/22,88,,Southwestern H.S.,26-163-0015,AirNow
2/16/22,93,,Southwestern H.S.,26-163-0015,AirNow
2/17/22,53,,Southwestern H.S.,26-163-0015,AirNow
2/18/22,35,,Southwestern H.S.,26-163-0015,AirNow
2/19/22,38,,ELIZA-NR,26-163-0093,AirNow
2/20/22,53,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AirNow
2/21/22,67,,Southwestern H.S.,26-163-0015,AirNow
2/22/22,62,,Southwestern H.S.,26-163-0015,AirNow
2/23/22,32,,Southwestern H.S.,26-163-0015,AirNow
2/24/22,39,,Southwestern H.S.,26-163-0015,AirNow
2/25/22,37,,ELIZA-NR,26-163-0093,AirNow
2/26/22,56,,Southwestern H.S.,26-163-0015,AirNow
2/27/22,63,,Southwestern H.S.,26-163-0015,AirNow
2/28/22,35,,ELIZA-NR,26-163-0093,AirNow
3/1/22,67,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AirNow
3/2/22,75,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AirNow
3/3/22,35,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AirNow
3/4/22,56,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AirNow
3/5/22,62,,Southwestern H.S.,26-163-0015,AirNow
3/6/22,56,,Southwestern H.S.,26-163-0015,AirNow
3/7/22,41,,Southwestern H.S.,26-163-0015,AirNow
3/8/22,50,,Southwestern H.S.,26-163-0015,AirNow
3/9/22,75,,Southwestern H.S.,26-163-0015,AirNow
3/10/22,74,,Southwestern H.S.,26-163-0015,AirNow
3/11/22,61,,Southwestern H.S.,26-163-0015,AirNow
3/12/22,28,,Southwestern H.S.,26-163-0015,AirNow
3/13/22,48,,Southwestern H.S.,26-163-0015,AirNow
3/14/22,75,,Southwestern H.S.,26-163-0015,AirNow
3/15/22,126,,Southwestern H.S.,26-163-0015,AirNow
3/16/22,109,,Southwestern H.S.,26-163-0015,AirNow
3/17/22,118,,Southwestern H.S.,26-163-0015,AirNow
3/18/22,77,,Southwestern H.S.,26-163-0015,AirNow
3/19/22,62,,Southwestern H.S.,26-163-0015,AirNow
3/20/22,59,,Military Park (GHIB),26-163-0100,AirNow
3/21/22,72,,Military Park (GHIB),26-163-0100,AirNow
3/22/22,41,,ELIZA-NR,26-163-0093,AirNow
3/23/22,39,,ELIZA-NR,26-163-0093,AirNow
3/24/22,35,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AirNow
3/25/22,32,,Southwestern H.S.,26-163-0015,AirNow
3/26/22,21,,ELIZA-NR,26-163-0093,AirNow
3/27/22,23,,ELIZA-NR,26-163-0093,AirNow
3/28/22,30,,Southwestern H.S.,26-163-0015,AirNow
3/29/22,39,,ELIZA-NR,26-163-0093,AirNow
3/30/22,55,,Southwestern H.S.,26-163-0015,AirNow
3/31/22,30,,ELIZA-NR,26-163-0093,AirNow
4/1/22,23,,Southwestern H.S.,26-163-0015,AirNow
4/2/22,54,,Southwestern H.S.,26-163-0015,AirNow
4/4/22,65,,Southwestern H.S.,26-163-0015,AirNow
4/5/22,97,,Southwestern H.S.,26-163-0015,AirNow
4/6/22,68,,Southwestern H.S.,26-163-0015,AirNow
4/7/22,48,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AirNow
4/8/22,36,,TRINITY ST MARKS - Gordy Howe International Bridge (GHIB),26-163-0099,AirNow
4/9/22,23,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AirNow
4/10/22,29,,ELIZA-NR,26-163-0093,AirNow
4/11/22,52,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AirNow
