Date,Carbon Monoxide AQI Value,Main Pollutant,Site Name,Site ID,Source
12/22/15,10,,ELIZA-NR,26-163-0093,AQS
12/23/15,11,,ELIZA-NR,26-163-0093,AQS
12/24/15,10,,Allen Park,26-163-0001,AQS
12/25/15,8,,ELIZA-NR,26-163-0093,AQS
12/26/15,8,,ELIZA-NR,26-163-0093,AQS
12/27/15,6,,Allen Park,26-163-0001,AQS
12/28/15,7,,(Northeast corner),26-163-1008,AQS
12/29/15,9,,(Northeast corner),26-163-1008,AQS
12/30/15,7,,ELIZA-NR,26-163-0093,AQS
12/31/15,7,,ELIZA-NR,26-163-0093,AQS
1/1/16,5,,ELIZA-NR,26-163-0093,AQS
1/2/16,5,,ELIZA-NR,26-163-0093,AQS
1/3/16,5,,ELIZA-NR,26-163-0093,AQS
1/4/16,5,,(Northeast corner),26-163-1008,AQS
1/5/16,8,,ELIZA-NR,26-163-0093,AQS
1/6/16,10,,ELIZA-NR,26-163-0093,AQS
1/7/16,11,,ELIZA-NR,26-163-0093,AQS
1/8/16,15,,ELIZA-NR,26-163-0093,AQS
1/9/16,10,,ELIZA-NR,26-163-0093,AQS
1/10/16,9,,ELIZA-NR,26-163-0093,AQS
1/11/16,6,,ELIZA-NR,26-163-0093,AQS
1/12/16,5,,ELIZA-NR,26-163-0093,AQS
1/13/16,7,,ELIZA-NR,26-163-0093,AQS
1/14/16,15,,ELIZA-NR,26-163-0093,AQS
1/15/16,23,,ELIZA-NR,26-163-0093,AQS
1/16/16,7,,ELIZA-NR,26-163-0093,AQS
1/17/16,5,,ELIZA-NR,26-163-0093,AQS
1/18/16,5,,ELIZA-NR,26-163-0093,AQS
1/19/16,7,,ELIZA-NR,26-163-0093,AQS
1/20/16,8,,ELIZA-NR,26-163-0093,AQS
1/21/16,9,,ELIZA-NR,26-163-0093,AQS
1/22/16,7,,(Northeast corner),26-163-1008,AQS
1/23/16,6,,(Northeast corner),26-163-1008,AQS
1/24/16,8,,Allen Park,26-163-0001,AQS
1/25/16,10,,LIVONIA-NR,26-163-0095,AQS
1/26/16,8,,LIVONIA-NR,26-163-0095,AQS
1/27/16,5,,ELIZA-NR,26-163-0093,AQS
1/28/16,6,,ELIZA-NR,26-163-0093,AQS
1/29/16,6,,ELIZA-NR,26-163-0093,AQS
1/30/16,9,,ELIZA-NR,26-163-0093,AQS
1/31/16,11,,Eliza Downwind,26-163-0094,AQS
2/1/16,10,,MARK TWAIN MIDDLE SCHOOL,26-163-1009,AQS
2/2/16,17,,Eliza Downwind,26-163-0094,AQS
2/3/16,8,,NORTHWEST,26-163-1005,AQS
2/4/16,6,,LIVONIA-NR,26-163-0095,AQS
2/5/16,8,,ELIZA-NR,26-163-0093,AQS
2/6/16,6,,ELIZA-NR,26-163-0093,AQS
2/7/16,6,,ELIZA-NR,26-163-0093,AQS
2/8/16,6,,West corner,26-163-1006,AQS
2/9/16,5,,(Northeast corner),26-163-1008,AQS
2/10/16,5,,(Northeast corner),26-163-1008,AQS
2/11/16,7,,ELIZA-NR,26-163-0093,AQS
2/12/16,7,,ELIZA-NR,26-163-0093,AQS
2/13/16,6,,Allen Park,26-163-0001,AQS
2/14/16,11,,Allen Park,26-163-0001,AQS
2/15/16,8,,ELIZA-NR,26-163-0093,AQS
2/16/16,8,,(Northeast corner),26-163-1008,AQS
2/17/16,6,,ELIZA-NR,26-163-0093,AQS
2/18/16,15,,Eliza Downwind,26-163-0094,AQS
2/19/16,7,,LIVONIA-NR,26-163-0095,AQS
2/20/16,5,,Allen Park,26-163-0001,AQS
2/21/16,8,,Eliza Downwind,26-163-0094,AQS
2/22/16,5,,ELIZA-NR,26-163-0093,AQS
2/23/16,8,,(Northeast corner),26-163-1008,AQS
2/24/16,6,,NORTHWEST,26-163-1005,AQS
2/25/16,6,,NORTHWEST,26-163-1005,AQS
2/26/16,6,,ELIZA-NR,26-163-0093,AQS
2/27/16,6,,ELIZA-NR,26-163-0093,AQS
2/28/16,6,,LIVONIA-NR,26-163-0095,AQS
2/29/16,6,,(Northeast corner),26-163-1008,AQS
3/1/16,10,,(Northeast corner),26-163-1008,AQS
3/2/16,6,,ELIZA-NR,26-163-0093,AQS
3/3/16,10,,ELIZA-NR,26-163-0093,AQS
3/4/16,8,,ELIZA-NR,26-163-0093,AQS
3/5/16,8,,ELIZA-NR,26-163-0093,AQS
3/6/16,10,,ELIZA-NR,26-163-0093,AQS
3/7/16,7,,ELIZA-NR,26-163-0093,AQS
3/8/16,8,,ELIZA-NR,26-163-0093,AQS
3/9/16,7,,(Northeast corner),26-163-1008,AQS
3/10/16,9,,(Northeast corner),26-163-1008,AQS
3/11/16,9,,(Northeast corner),26-163-1008,AQS
3/12/16,9,,(Northeast corner),26-163-1008,AQS
3/13/16,9,,West corner,26-163-1006,AQS
3/14/16,7,,Eliza Downwind,26-163-0094,AQS
3/15/16,6,,ELIZA-NR,26-163-0093,AQS
3/16/16,5,,ELIZA-NR,26-163-0093,AQS
3/17/16,3,,Eliza Downwind,26-163-0094,AQS
3/18/16,9,,(Northeast corner),26-163-1008,AQS
3/19/16,8,,(Northeast corner),26-163-1008,AQS
3/20/16,6,,(Northeast corner),26-163-1008,AQS
3/21/16,6,,(Northeast corner),26-163-1008,AQS
3/22/16,9,,LIVONIA-NR,26-163-0095,AQS
3/23/16,7,,(Northeast corner),26-163-1008,AQS
3/24/16,10,,(Northeast corner),26-163-1008,AQS
3/25/16,6,,ELIZA-NR,26-163-0093,AQS
3/26/16,8,,ELIZA-NR,26-163-0093,AQS
3/27/16,8,,ELIZA-NR,26-163-0093,AQS
3/28/16,9,,(Northeast corner),26-163-1008,AQS
3/29/16,6,,ELIZA-NR,26-163-0093,AQS
3/30/16,9,,LIVONIA-NR,26-163-0095,AQS
3/31/16,6,,ELIZA-NR,26-163-0093,AQS
4/1/16,6,,ELIZA-NR,26-163-0093,AQS
4/2/16,6,,ELIZA-NR,26-163-0093,AQS
4/3/16,7,,(Northeast corner),26-163-1008,AQS
4/4/16,7,,(Northeast corner),26-163-1008,AQS
4/5/16,7,,(Northeast corner),26-163-1008,AQS
4/6/16,8,,ELIZA-NR,26-163-0093,AQS
4/7/16,7,,ELIZA-NR,26-163-0093,AQS
4/8/16,6,,NORTHWEST,26-163-1005,AQS
4/9/16,6,,(Northeast corner),26-163-1008,AQS
4/10/16,7,,ELIZA-NR,26-163-0093,AQS
4/11/16,8,,ELIZA-NR,26-163-0093,AQS
4/12/16,7,,(Northeast corner),26-163-1008,AQS
4/13/16,8,,ELIZA-NR,26-163-0093,AQS
4/14/16,10,,(Northeast corner),26-163-1008,AQS
4/15/16,8,,MARK TWAIN MIDDLE SCHOOL,26-163-1009,AQS
4/16/16,9,,MARK TWAIN MIDDLE SCHOOL,26-163-1009,AQS
4/17/16,14,,Eliza Downwind,26-163-0094,AQS
4/18/16,14,,(Northeast corner),26-163-1008,AQS
4/19/16,8,,(Northeast corner),26-163-1008,AQS
4/20/16,8,,(Northeast corner),26-163-1008,AQS
4/21/16,9,,ELIZA-NR,26-163-0093,AQS
4/22/16,9,,(Northeast corner),26-163-1008,AQS
4/23/16,7,,(Northeast corner),26-163-1008,AQS
4/24/16,10,,(Northeast corner),26-163-1008,AQS
4/25/16,9,,ELIZA-NR,26-163-0093,AQS
4/26/16,9,,(Northeast corner),26-163-1008,AQS
4/27/16,7,,(Northeast corner),26-163-1008,AQS
4/28/16,7,,(Northeast corner),26-163-1008,AQS
4/29/16,7,,(Northeast corner),26-163-1008,AQS
4/30/16,9,,(Northeast corner),26-163-1008,AQS
5/1/16,8,,(Northeast corner),26-163-1008,AQS
5/2/16,8,,(Northeast corner),26-163-1008,AQS
5/3/16,11,,(Northeast corner),26-163-1008,AQS
5/4/16,8,,(Northeast corner),26-163-1008,AQS
5/5/16,7,,(Northeast corner),26-163-1008,AQS
5/6/16,9,,(Northeast corner),26-163-1008,AQS
5/7/16,10,,ELIZA-NR,26-163-0093,AQS
5/8/16,7,,(Northeast corner),26-163-1008,AQS
5/9/16,11,,(Northeast corner),26-163-1008,AQS
5/10/16,8,,(Northeast corner),26-163-1008,AQS
5/11/16,9,,ELIZA-NR,26-163-0093,AQS
5/12/16,9,,ELIZA-NR,26-163-0093,AQS
5/13/16,5,,ELIZA-NR,26-163-0093,AQS
5/14/16,5,,ELIZA-NR,26-163-0093,AQS
5/15/16,5,,NORTHWEST,26-163-1005,AQS
5/16/16,7,,ELIZA-NR,26-163-0093,AQS
5/17/16,5,,Allen Park,26-163-0001,AQS
5/18/16,5,,ELIZA-NR,26-163-0093,AQS
5/19/16,10,,ELIZA-NR,26-163-0093,AQS
5/20/16,10,,NORTHWEST,26-163-1005,AQS
5/21/16,6,,Allen Park,26-163-0001,AQS
5/22/16,10,,Allen Park,26-163-0001,AQS
5/23/16,7,,ELIZA-NR,26-163-0093,AQS
5/24/16,9,,ELIZA-NR,26-163-0093,AQS
5/25/16,9,,ELIZA-NR,26-163-0093,AQS
5/26/16,9,,ELIZA-NR,26-163-0093,AQS
5/27/16,10,,ELIZA-NR,26-163-0093,AQS
5/28/16,9,,ELIZA-NR,26-163-0093,AQS
5/29/16,9,,NORTHWEST,26-163-1005,AQS
5/30/16,6,,ELIZA-NR,26-163-0093,AQS
5/31/16,8,,NORTHWEST,26-163-1005,AQS
6/1/16,8,,ELIZA-NR,26-163-0093,AQS
6/2/16,8,,ELIZA-NR,26-163-0093,AQS
6/3/16,8,,NORTHWEST,26-163-1005,AQS
6/4/16,8,,ELIZA-NR,26-163-0093,AQS
6/5/16,7,,ELIZA-NR,26-163-0093,AQS
6/6/16,7,,ELIZA-NR,26-163-0093,AQS
6/7/16,5,,ELIZA-NR,26-163-0093,AQS
6/8/16,5,,LIVONIA-NR,26-163-0095,AQS
6/9/16,6,,ELIZA-NR,26-163-0093,AQS
6/10/16,10,,NORTHWEST,26-163-1005,AQS
6/11/16,8,,ELIZA-NR,26-163-0093,AQS
6/12/16,6,,LIVONIA-NR,26-163-0095,AQS
6/13/16,6,,ELIZA-NR,26-163-0093,AQS
6/14/16,6,,ELIZA-NR,26-163-0093,AQS
6/15/16,9,,(Northeast corner),26-163-1008,AQS
6/16/16,8,,ELIZA-NR,26-163-0093,AQS
6/17/16,6,,ELIZA-NR,26-163-0093,AQS
6/18/16,13,,(Northeast corner),26-163-1008,AQS
6/19/16,11,,ELIZA-NR,26-163-0093,AQS
6/20/16,8,,ELIZA-NR,26-163-0093,AQS
6/21/16,7,,ELIZA-NR,26-163-0093,AQS
6/22/16,5,,ELIZA-NR,26-163-0093,AQS
6/23/16,6,,(Northeast corner),26-163-1008,AQS
6/24/16,8,,ELIZA-NR,26-163-0093,AQS
6/25/16,15,,NORTHWEST,26-163-1005,AQS
6/26/16,8,,ELIZA-NR,26-163-0093,AQS
6/27/16,8,,ELIZA-NR,26-163-0093,AQS
6/28/16,5,,LIVONIA-NR,26-163-0095,AQS
6/29/16,5,,ELIZA-NR,26-163-0093,AQS
6/30/16,7,,ELIZA-NR,26-163-0093,AQS
7/1/16,7,,ELIZA-NR,26-163-0093,AQS
7/2/16,6,,ELIZA-NR,26-163-0093,AQS
7/3/16,7,,ELIZA-NR,26-163-0093,AQS
7/4/16,10,,ELIZA-NR,26-163-0093,AQS
7/5/16,7,,ELIZA-NR,26-163-0093,AQS
7/6/16,8,,ELIZA-NR,26-163-0093,AQS
7/7/16,6,,ELIZA-NR,26-163-0093,AQS
7/8/16,8,,ELIZA-NR,26-163-0093,AQS
7/9/16,7,,ELIZA-NR,26-163-0093,AQS
7/10/16,7,,Allen Park,26-163-0001,AQS
7/11/16,9,,ELIZA-NR,26-163-0093,AQS
7/12/16,8,,ELIZA-NR,26-163-0093,AQS
7/13/16,8,,ELIZA-NR,26-163-0093,AQS
7/14/16,7,,ELIZA-NR,26-163-0093,AQS
7/15/16,6,,ELIZA-NR,26-163-0093,AQS
7/16/16,7,,ELIZA-NR,26-163-0093,AQS
7/17/16,9,,ELIZA-NR,26-163-0093,AQS
7/18/16,6,,ELIZA-NR,26-163-0093,AQS
7/19/16,7,,ELIZA-NR,26-163-0093,AQS
7/20/16,8,,ELIZA-NR,26-163-0093,AQS
7/21/16,8,,ELIZA-NR,26-163-0093,AQS
7/22/16,8,,ELIZA-NR,26-163-0093,AQS
7/23/16,6,,ELIZA-NR,26-163-0093,AQS
7/24/16,8,,ELIZA-NR,26-163-0093,AQS
7/25/16,7,,ELIZA-NR,26-163-0093,AQS
7/26/16,8,,ELIZA-NR,26-163-0093,AQS
7/27/16,9,,ELIZA-NR,26-163-0093,AQS
7/28/16,6,,LIVONIA-NR,26-163-0095,AQS
7/29/16,6,,ELIZA-NR,26-163-0093,AQS
7/30/16,6,,LIVONIA-NR,26-163-0095,AQS
7/31/16,7,,(Northeast corner),26-163-1008,AQS
8/1/16,7,,(Northeast corner),26-163-1008,AQS
8/2/16,8,,ELIZA-NR,26-163-0093,AQS
8/3/16,10,,ELIZA-NR,26-163-0093,AQS
8/4/16,10,,ELIZA-NR,26-163-0093,AQS
8/5/16,9,,ELIZA-NR,26-163-0093,AQS
8/6/16,7,,NORTHWEST,26-163-1005,AQS
8/7/16,6,,NORTHWEST,26-163-1005,AQS
8/8/16,6,,ELIZA-NR,26-163-0093,AQS
8/9/16,10,,ELIZA-NR,26-163-0093,AQS
8/10/16,9,,ELIZA-NR,26-163-0093,AQS
8/11/16,9,,ELIZA-NR,26-163-0093,AQS
8/12/16,8,,ELIZA-NR,26-163-0093,AQS
8/13/16,8,,ELIZA-NR,26-163-0093,AQS
8/14/16,8,,ELIZA-NR,26-163-0093,AQS
8/15/16,9,,ELIZA-NR,26-163-0093,AQS
8/16/16,8,,ELIZA-NR,26-163-0093,AQS
8/17/16,13,,ELIZA-NR,26-163-0093,AQS
8/18/16,9,,ELIZA-NR,26-163-0093,AQS
8/19/16,9,,ELIZA-NR,26-163-0093,AQS
8/20/16,8,,ELIZA-NR,26-163-0093,AQS
8/21/16,7,,ELIZA-NR,26-163-0093,AQS
8/22/16,6,,ELIZA-NR,26-163-0093,AQS
8/23/16,8,,ELIZA-NR,26-163-0093,AQS
8/24/16,8,,ELIZA-NR,26-163-0093,AQS
8/25/16,10,,ELIZA-NR,26-163-0093,AQS
8/26/16,7,,ELIZA-NR,26-163-0093,AQS
8/27/16,14,,(Northeast corner),26-163-1008,AQS
8/28/16,8,,ELIZA-NR,26-163-0093,AQS
8/29/16,8,,ELIZA-NR,26-163-0093,AQS
8/30/16,10,,ELIZA-NR,26-163-0093,AQS
8/31/16,9,,ELIZA-NR,26-163-0093,AQS
9/1/16,7,,NORTHWEST,26-163-1005,AQS
9/2/16,5,,LIVONIA-NR,26-163-0095,AQS
9/3/16,8,,ELIZA-NR,26-163-0093,AQS
9/4/16,11,,(Northeast corner),26-163-1008,AQS
9/5/16,10,,ELIZA-NR,26-163-0093,AQS
9/6/16,10,,ELIZA-NR,26-163-0093,AQS
9/7/16,9,,ELIZA-NR,26-163-0093,AQS
9/8/16,8,,ELIZA-NR,26-163-0093,AQS
9/9/16,9,,ELIZA-NR,26-163-0093,AQS
9/10/16,8,,ELIZA-NR,26-163-0093,AQS
9/11/16,7,,ELIZA-NR,26-163-0093,AQS
9/12/16,11,,ELIZA-NR,26-163-0093,AQS
9/13/16,10,,ELIZA-NR,26-163-0093,AQS
9/14/16,7,,ELIZA-NR,26-163-0093,AQS
9/15/16,7,,ELIZA-NR,26-163-0093,AQS
9/16/16,15,,West corner,26-163-1006,AQS
9/17/16,9,,ELIZA-NR,26-163-0093,AQS
9/18/16,9,,ELIZA-NR,26-163-0093,AQS
9/19/16,11,,NORTHWEST,26-163-1005,AQS
9/20/16,8,,ELIZA-NR,26-163-0093,AQS
9/21/16,14,,(Northeast corner),26-163-1008,AQS
9/22/16,11,,ELIZA-NR,26-163-0093,AQS
9/23/16,9,,ELIZA-NR,26-163-0093,AQS
9/24/16,6,,LIVONIA-NR,26-163-0095,AQS
9/25/16,7,,ELIZA-NR,26-163-0093,AQS
9/26/16,7,,ELIZA-NR,26-163-0093,AQS
9/27/16,6,,ELIZA-NR,26-163-0093,AQS
9/28/16,7,,ELIZA-NR,26-163-0093,AQS
9/29/16,6,,ELIZA-NR,26-163-0093,AQS
9/30/16,7,,Allen Park,26-163-0001,AQS
10/1/16,8,,Allen Park,26-163-0001,AQS
10/2/16,8,,ELIZA-NR,26-163-0093,AQS
10/3/16,9,,ELIZA-NR,26-163-0093,AQS
10/4/16,10,,ELIZA-NR,26-163-0093,AQS
10/5/16,8,,ELIZA-NR,26-163-0093,AQS
10/6/16,10,,ELIZA-NR,26-163-0093,AQS
10/7/16,9,,ELIZA-NR,26-163-0093,AQS
10/8/16,5,,ELIZA-NR,26-163-0093,AQS
10/9/16,7,,NORTHWEST,26-163-1005,AQS
10/10/16,8,,ELIZA-NR,26-163-0093,AQS
10/11/16,10,,ELIZA-NR,26-163-0093,AQS
10/12/16,11,,ELIZA-NR,26-163-0093,AQS
10/13/16,8,,ELIZA-NR,26-163-0093,AQS
10/14/16,14,,(Northeast corner),26-163-1008,AQS
10/15/16,9,,ELIZA-NR,26-163-0093,AQS
10/16/16,8,,ELIZA-NR,26-163-0093,AQS
10/17/16,8,,ELIZA-NR,26-163-0093,AQS
10/18/16,7,,ELIZA-NR,26-163-0093,AQS
10/19/16,9,,ELIZA-NR,26-163-0093,AQS
10/20/16,8,,ELIZA-NR,26-163-0093,AQS
10/21/16,7,,(Northeast corner),26-163-1008,AQS
10/22/16,6,,NORTHWEST,26-163-1005,AQS
10/23/16,7,,ELIZA-NR,26-163-0093,AQS
10/24/16,7,,NORTHWEST,26-163-1005,AQS
10/25/16,8,,LIVONIA-NR,26-163-0095,AQS
10/26/16,14,,(Northeast corner),26-163-1008,AQS
10/27/16,14,,(Northeast corner),26-163-1008,AQS
10/28/16,10,,ELIZA-NR,26-163-0093,AQS
10/29/16,8,,ELIZA-NR,26-163-0093,AQS
10/30/16,7,,LIVONIA-NR,26-163-0095,AQS
10/31/16,10,,ELIZA-NR,26-163-0093,AQS
11/1/16,9,,ELIZA-NR,26-163-0093,AQS
11/2/16,13,,LIVONIA-NR,26-163-0095,AQS
11/3/16,10,,LIVONIA-NR,26-163-0095,AQS
11/4/16,9,,ELIZA-NR,26-163-0093,AQS
11/5/16,11,,ELIZA-NR,26-163-0093,AQS
11/6/16,14,,ELIZA-NR,26-163-0093,AQS
11/7/16,17,,(Northeast corner),26-163-1008,AQS
11/8/16,14,,ELIZA-NR,26-163-0093,AQS
11/9/16,9,,ELIZA-NR,26-163-0093,AQS
11/10/16,10,,ELIZA-NR,26-163-0093,AQS
11/11/16,8,,LIVONIA-NR,26-163-0095,AQS
11/12/16,9,,ELIZA-NR,26-163-0093,AQS
11/13/16,9,,ELIZA-NR,26-163-0093,AQS
11/14/16,9,,ELIZA-NR,26-163-0093,AQS
11/15/16,11,,ELIZA-NR,26-163-0093,AQS
11/16/16,10,,ELIZA-NR,26-163-0093,AQS
11/17/16,16,,ELIZA-NR,26-163-0093,AQS
11/18/16,10,,ELIZA-NR,26-163-0093,AQS
11/19/16,8,,LIVONIA-NR,26-163-0095,AQS
11/20/16,7,,LIVONIA-NR,26-163-0095,AQS
11/21/16,7,,LIVONIA-NR,26-163-0095,AQS
11/22/16,14,,LIVONIA-NR,26-163-0095,AQS
11/23/16,15,,LIVONIA-NR,26-163-0095,AQS
11/24/16,6,,(Northeast corner),26-163-1008,AQS
11/25/16,5,,(Northeast corner),26-163-1008,AQS
11/26/16,5,,(Northeast corner),26-163-1008,AQS
11/27/16,6,,(Northeast corner),26-163-1008,AQS
11/28/16,7,,ELIZA-NR,26-163-0093,AQS
11/29/16,9,,ELIZA-NR,26-163-0093,AQS
11/30/16,10,,ELIZA-NR,26-163-0093,AQS
12/1/16,7,,ELIZA-NR,26-163-0093,AQS
12/2/16,6,,ELIZA-NR,26-163-0093,AQS
12/3/16,7,,ELIZA-NR,26-163-0093,AQS
12/4/16,7,,ELIZA-NR,26-163-0093,AQS
12/5/16,10,,ELIZA-NR,26-163-0093,AQS
12/6/16,11,,ELIZA-NR,26-163-0093,AQS
12/7/16,7,,ELIZA-NR,26-163-0093,AQS
12/8/16,5,,ELIZA-NR,26-163-0093,AQS
12/9/16,5,,ELIZA-NR,26-163-0093,AQS
12/10/16,7,,ELIZA-NR,26-163-0093,AQS
12/11/16,7,,ELIZA-NR,26-163-0093,AQS
12/12/16,6,,(Northeast corner),26-163-1008,AQS
12/13/16,7,,ELIZA-NR,26-163-0093,AQS
12/14/16,7,,ELIZA-NR,26-163-0093,AQS
12/15/16,6,,(Northeast corner),26-163-1008,AQS
12/16/16,8,,ELIZA-NR,26-163-0093,AQS
12/17/16,8,,(Northeast corner),26-163-1008,AQS
12/18/16,7,,(Northeast corner),26-163-1008,AQS
12/19/16,9,,ELIZA-NR,26-163-0093,AQS
12/20/16,7,,ELIZA-NR,26-163-0093,AQS
12/21/16,10,,ELIZA-NR,26-163-0093,AQS
12/22/16,8,,ELIZA-NR,26-163-0093,AQS
12/23/16,9,,ELIZA-NR,26-163-0093,AQS
12/24/16,8,,ELIZA-NR,26-163-0093,AQS
12/25/16,7,,LIVONIA-NR,26-163-0095,AQS
12/26/16,7,,ELIZA-NR,26-163-0093,AQS
12/27/16,6,,ELIZA-NR,26-163-0093,AQS
12/28/16,7,,ELIZA-NR,26-163-0093,AQS
12/29/16,6,,LIVONIA-NR,26-163-0095,AQS
12/30/16,6,,ELIZA-NR,26-163-0093,AQS
12/31/16,6,,ELIZA-NR,26-163-0093,AQS
1/1/17,13,,ELIZA-NR,26-163-0093,AQS
1/2/17,14,,ELIZA-NR,26-163-0093,AQS
1/3/17,8,,LIVONIA-NR,26-163-0095,AQS
1/4/17,7,,LIVONIA-NR,26-163-0095,AQS
1/5/17,7,,ELIZA-NR,26-163-0093,AQS
1/6/17,10,,ELIZA-NR,26-163-0093,AQS
1/7/17,10,,ELIZA-NR,26-163-0093,AQS
1/8/17,7,,ELIZA-NR,26-163-0093,AQS
1/9/17,10,,ELIZA-NR,26-163-0093,AQS
1/10/17,9,,ELIZA-NR,26-163-0093,AQS
1/11/17,10,,ELIZA-NR,26-163-0093,AQS
1/12/17,6,,ELIZA-NR,26-163-0093,AQS
1/13/17,5,,LIVONIA-NR,26-163-0095,AQS
1/14/17,8,,ELIZA-NR,26-163-0093,AQS
1/15/17,11,,ELIZA-NR,26-163-0093,AQS
1/16/17,18,,ELIZA-NR,26-163-0093,AQS
1/17/17,20,,(Northeast corner),26-163-1008,AQS
1/18/17,9,,ELIZA-NR,26-163-0093,AQS
1/19/17,9,,ELIZA-NR,26-163-0093,AQS
1/20/17,20,,MARK TWAIN MIDDLE SCHOOL,26-163-1009,AQS
1/21/17,11,,ELIZA-NR,26-163-0093,AQS
1/22/17,14,,Allen Park,26-163-0001,AQS
1/23/17,7,,Allen Park,26-163-0001,AQS
1/24/17,7,,ELIZA-NR,26-163-0093,AQS
1/25/17,10,,ELIZA-NR,26-163-0093,AQS
1/26/17,8,,ELIZA-NR,26-163-0093,AQS
1/27/17,8,,ELIZA-NR,26-163-0093,AQS
1/28/17,8,,ELIZA-NR,26-163-0093,AQS
1/29/17,7,,ELIZA-NR,26-163-0093,AQS
1/30/17,9,,ELIZA-NR,26-163-0093,AQS
1/31/17,9,,ELIZA-NR,26-163-0093,AQS
2/1/17,9,,ELIZA-NR,26-163-0093,AQS
2/2/17,8,,ELIZA-NR,26-163-0093,AQS
2/3/17,10,,ELIZA-NR,26-163-0093,AQS
2/4/17,10,,ELIZA-NR,26-163-0093,AQS
2/5/17,8,,ELIZA-NR,26-163-0093,AQS
2/6/17,15,,ELIZA-NR,26-163-0093,AQS
2/7/17,13,,ELIZA-NR,26-163-0093,AQS
2/8/17,8,,ELIZA-NR,26-163-0093,AQS
2/9/17,11,,(Northeast corner),26-163-1008,AQS
2/10/17,10,,ELIZA-NR,26-163-0093,AQS
2/11/17,11,,ELIZA-NR,26-163-0093,AQS
2/12/17,10,,ELIZA-NR,26-163-0093,AQS
2/13/17,11,,ELIZA-NR,26-163-0093,AQS
2/14/17,11,,ELIZA-NR,26-163-0093,AQS
2/15/17,8,,ELIZA-NR,26-163-0093,AQS
2/16/17,7,,Eliza Downwind,26-163-0094,AQS
2/17/17,11,,ELIZA-NR,26-163-0093,AQS
2/18/17,13,,ELIZA-NR,26-163-0093,AQS
2/19/17,13,,ELIZA-NR,26-163-0093,AQS
2/20/17,11,,MARK TWAIN MIDDLE SCHOOL,26-163-1009,AQS
2/21/17,13,,ELIZA-NR,26-163-0093,AQS
2/22/17,15,,ELIZA-NR,26-163-0093,AQS
2/23/17,8,,ELIZA-NR,26-163-0093,AQS
2/24/17,10,,ELIZA-NR,26-163-0093,AQS
2/25/17,10,,ELIZA-NR,26-163-0093,AQS
2/26/17,5,,ELIZA-NR,26-163-0093,AQS
2/27/17,8,,ELIZA-NR,26-163-0093,AQS
2/28/17,9,,ELIZA-NR,26-163-0093,AQS
3/1/17,8,,ELIZA-NR,26-163-0093,AQS
3/2/17,5,,ELIZA-NR,26-163-0093,AQS
3/3/17,5,,ELIZA-NR,26-163-0093,AQS
3/4/17,8,,ELIZA-NR,26-163-0093,AQS
3/5/17,7,,ELIZA-NR,26-163-0093,AQS
3/6/17,9,,ELIZA-NR,26-163-0093,AQS
3/7/17,7,,ELIZA-NR,26-163-0093,AQS
3/8/17,7,,ELIZA-NR,26-163-0093,AQS
3/9/17,7,,ELIZA-NR,26-163-0093,AQS
3/10/17,7,,ELIZA-NR,26-163-0093,AQS
3/11/17,5,,Eliza Downwind,26-163-0094,AQS
3/12/17,5,,ELIZA-NR,26-163-0093,AQS
3/13/17,11,,(Northeast corner),26-163-1008,AQS
3/14/17,6,,West corner,26-163-1006,AQS
3/15/17,6,,(Northeast corner),26-163-1008,AQS
3/16/17,9,,ELIZA-NR,26-163-0093,AQS
3/17/17,15,,ELIZA-NR,26-163-0093,AQS
3/18/17,9,,Eliza Downwind,26-163-0094,AQS
3/19/17,8,,ELIZA-NR,26-163-0093,AQS
3/20/17,11,,ELIZA-NR,26-163-0093,AQS
3/21/17,11,,ELIZA-NR,26-163-0093,AQS
3/22/17,8,,ELIZA-NR,26-163-0093,AQS
3/23/17,11,,ELIZA-NR,26-163-0093,AQS
3/24/17,11,,ELIZA-NR,26-163-0093,AQS
3/25/17,8,,ELIZA-NR,26-163-0093,AQS
3/26/17,11,,ELIZA-NR,26-163-0093,AQS
3/27/17,11,,ELIZA-NR,26-163-0093,AQS
3/28/17,7,,ELIZA-NR,26-163-0093,AQS
3/29/17,9,,Eliza Downwind,26-163-0094,AQS
3/30/17,9,,(Northeast corner),26-163-1008,AQS
3/31/17,8,,NORTHWEST,26-163-1005,AQS
4/1/17,9,,ELIZA-NR,26-163-0093,AQS
4/2/17,14,,ELIZA-NR,26-163-0093,AQS
4/3/17,13,,(Northeast corner),26-163-1008,AQS
4/4/17,10,,ELIZA-NR,26-163-0093,AQS
4/5/17,8,,ELIZA-NR,26-163-0093,AQS
4/6/17,9,,(Northeast corner),26-163-1008,AQS
4/7/17,8,,(Northeast corner),26-163-1008,AQS
4/8/17,10,,ELIZA-NR,26-163-0093,AQS
4/9/17,10,,ELIZA-NR,26-163-0093,AQS
4/10/17,10,,ELIZA-NR,26-163-0093,AQS
4/11/17,11,,ELIZA-NR,26-163-0093,AQS
4/12/17,8,,ELIZA-NR,26-163-0093,AQS
4/13/17,9,,ELIZA-NR,26-163-0093,AQS
4/14/17,9,,ELIZA-NR,26-163-0093,AQS
4/15/17,11,,ELIZA-NR,26-163-0093,AQS
4/16/17,9,,ELIZA-NR,26-163-0093,AQS
4/17/17,11,,ELIZA-NR,26-163-0093,AQS
